"url_bulletins","year","month","comorbidity","comorbidity_cases","comorbidity_percent"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,6,"Trombocitopenia",3,"3.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,6,"Altra complicanza",1,"1.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,6,"Insufficienza respiratoria",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,6,"Otite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,6,"Encefalite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,6,"Convulsioni",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Epatite",12,"11.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Cheratocongiuntivite",9,"8.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Diarrea",8,"7.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Stomatite",7,"6.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Polmonite",6,"5.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Laringotraccheobronchite",4,"4.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Trombocitopenia",3,"3.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Altra complicanza",1,"1.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Insufficienza respiratoria",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Otite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Encefalite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,8,"Convulsioni",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Epatite",12,"11.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Cheratocongiuntivite",9,"8.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Diarrea",8,"7.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Stomatite",7,"6.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Polmonite",6,"5.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Laringotraccheobronchite",4,"4.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Trombocitopenia",3,"3.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Altra complicanza",1,"1.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Insufficienza respiratoria",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Otite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Encefalite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,10,"Convulsioni",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Epatite",13,"12.6"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Cheratocongiuntivite",9,"8.7"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Diarrea",8,"7.8"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Stomatite",7,"6.8"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Polmonite",6,"5.8"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Laringotraccheobronchite",4,"3.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Trombocitopenia",3,"2.9"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Altra complicanza",1,"1.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Insufficienza respiratoria",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Otite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Encefalite",0,"0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_63.pdf",2020,12,"Convulsioni",0,"0.0"
