"url_bulletins","year","month","code_region","name_region","lat","lon","new_cases","total_cases","Unit","incidence","population"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,22,"AP Trento",46.06893511,11.12123097,0,0,"N/1000000","0.0",542996
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,22,"AP Trento",46.06893511,11.12123097,0,0,"N/1000000","0.0",542996
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,22,"AP Trento",46.06893511,11.12123097,0,0,"N/1000000","0.0",542996
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,16,"Apulia",41.12559576,16.86736689,0,0,"N/1000000","0.0",3907683
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",537577
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1846610
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,15,"Campania",40.83956555,14.25084984,0,0,"N/1000000","0.0",5609536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,8,"Emilia-Romagna",44.49436681,11.3417208,0,0,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,8,"Emilia-Romagna",44.49436681,11.3417208,2,2,"N/1000000","0.5",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"N/1000000","0.0",4437578
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1194248
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,12,"Lazio",42,12,0,0,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,12,"Lazio",42,12,0,0,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,12,"Lazio",42,12,0,0,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,12,"Lazio",42,12,0,0,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,12,"Lazio",42,12,1,1,"N/1000000","0.2",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,12,"Lazio",42,12,0,1,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,12,"Lazio",42,12,0,1,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,12,"Lazio",41.89277044,12.48366722,0,1,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,12,"Lazio",41.89277044,12.48366722,0,1,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,12,"Lazio",41.89277044,12.48366722,1,2,"N/1000000","0.2",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,12,"Lazio",41.89277044,12.48366722,1,3,"N/1000000","0.2",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,12,"Lazio",41.89277044,12.48366722,0,3,"N/1000000","0.0",5720536
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,7,"Liguria",44.41149315,8.9326992,0,0,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,9,7,"Liguria",44.41149315,8.9326992,1,1,"N/1000000","0.7",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,10,7,"Liguria",44.41149315,8.9326992,0,1,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,11,7,"Liguria",44.41149315,8.9326992,0,1,"N/1000000","0.0",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,12,7,"Liguria",44.41149315,8.9326992,1,2,"N/1000000","0.7",1507636
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,1,3,"Lombardy",45.46679409,9.190347404,1,1,"N/1000000","0.1",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,2,3,"Lombardy",45.46679409,9.190347404,1,2,"N/1000000","0.1",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,3,3,"Lombardy",45.46679409,9.190347404,1,3,"N/1000000","0.1",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,4,3,"Lombardy",45.46679409,9.190347404,0,3,"N/1000000","0.0",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,5,3,"Lombardy",45.46679409,9.190347404,0,3,"N/1000000","0.0",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,6,3,"Lombardy",45.46679409,9.190347404,0,3,"N/1000000","0.0",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,7,3,"Lombardy",45.46679409,9.190347404,0,3,"N/1000000","0.0",9976509
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,8,3,"Lombardy",45.46679409,9.190347404,0,3,"N/1000000","0.0",9976509
