"url_bulletins","year","month","code_region","name_region","lat","lon","new_cases","total_cases","unit","incidence","population"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,21,"AP Bolzano",46.49933453,11.35662422,0,6,"N/1000000","0.0",532644
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,21,"AP Bolzano",46.49933453,11.35662422,0,6,"N/1000000","0.0",532644
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,21,"AP Bolzano",46.49933453,11.35662422,0,6,"N/1000000","0.0",532644
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,21,"AP Bolzano",46.49933453,11.35662422,0,6,"N/1000000","0.0",532644
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,22,"AP Trento",46.06893511,11.12123097,0,0,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,22,"AP Trento",46.06893511,11.12123097,0,0,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,22,"AP Trento",46.06893511,11.12123097,1,1,"N/1000000","1.8",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,22,"AP Trento",46.06893511,11.12123097,1,2,"N/1000000","1.8",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,22,"AP Trento",46.06893511,11.12123097,0,2,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,22,"AP Trento",46.06893511,11.12123097,0,2,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,22,"AP Trento",46.06893511,11.12123097,2,4,"N/1000000","3.7",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,22,"AP Trento",46.06893511,11.12123097,0,4,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,22,"AP Trento",46.06893511,11.12123097,0,4,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,22,"AP Trento",46.06893511,11.12123097,0,4,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,22,"AP Trento",46.06893511,11.12123097,0,4,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,22,"AP Trento",46.06893511,11.12123097,0,4,"N/1000000","0.0",545425
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,16,"Apulia",41.12559576,16.86736689,29,29,"N/1000000","7.3",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,16,"Apulia",41.12559576,16.86736689,9,38,"N/1000000","2.3",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,16,"Apulia",41.12559576,16.86736689,7,45,"N/1000000","1.8",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,16,"Apulia",41.12559576,16.86736689,4,49,"N/1000000","1.0",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,16,"Apulia",41.12559576,16.86736689,0,49,"N/1000000","0.0",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,16,"Apulia",41.12559576,16.86736689,3,52,"N/1000000","0.8",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,16,"Apulia",41.12559576,16.86736689,0,52,"N/1000000","0.0",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,16,"Apulia",41.12559576,16.86736689,1,53,"N/1000000","0.3",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,16,"Apulia",41.12559576,16.86736689,0,53,"N/1000000","0.0",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,16,"Apulia",41.12559576,16.86736689,0,53,"N/1000000","0.0",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,16,"Apulia",41.12559576,16.86736689,0,53,"N/1000000","0.0",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,16,"Apulia",41.12559576,16.86736689,5,58,"N/1000000","1.3",3953305
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,17,"Basilicata",40.63947052,15.80514834,0,0,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,17,"Basilicata",40.63947052,15.80514834,1,1,"N/1000000","1.8",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,17,"Basilicata",40.63947052,15.80514834,0,1,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,17,"Basilicata",40.63947052,15.80514834,0,1,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,17,"Basilicata",40.63947052,15.80514834,0,1,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,17,"Basilicata",40.63947052,15.80514834,0,1,"N/1000000","0.0",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,17,"Basilicata",40.63947052,15.80514834,1,2,"N/1000000","1.8",553254
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,18,"Calabria",38.90597598,16.59440194,0,0,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,18,"Calabria",38.90597598,16.59440194,1,1,"N/1000000","0.5",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,18,"Calabria",38.90597598,16.59440194,3,4,"N/1000000","1.6",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,18,"Calabria",38.90597598,16.59440194,3,7,"N/1000000","1.6",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,18,"Calabria",38.90597598,16.59440194,0,7,"N/1000000","0.0",1894110
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,15,"Campania",40.83956555,14.25084984,14,14,"N/1000000","2.5",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,15,"Campania",40.83956555,14.25084984,18,32,"N/1000000","3.2",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,15,"Campania",40.83956555,14.25084984,10,42,"N/1000000","1.8",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,15,"Campania",40.83956555,14.25084984,15,57,"N/1000000","2.6",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,15,"Campania",40.83956555,14.25084984,6,63,"N/1000000","1.1",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,15,"Campania",40.83956555,14.25084984,0,63,"N/1000000","0.0",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,15,"Campania",40.83956555,14.25084984,1,64,"N/1000000","0.2",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,15,"Campania",40.83956555,14.25084984,0,64,"N/1000000","0.0",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,15,"Campania",40.83956555,14.25084984,1,65,"N/1000000","0.2",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,15,"Campania",40.83956555,14.25084984,1,66,"N/1000000","0.2",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,15,"Campania",40.83956555,14.25084984,1,67,"N/1000000","0.2",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,15,"Campania",40.83956555,14.25084984,1,68,"N/1000000","0.2",5712143
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,8,"Emilia-Romagna",44.49436681,11.3417208,18,18,"N/1000000","4.0",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,8,"Emilia-Romagna",44.49436681,11.3417208,24,42,"N/1000000","5.4",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,8,"Emilia-Romagna",44.49436681,11.3417208,27,69,"N/1000000","6.0",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,8,"Emilia-Romagna",44.49436681,11.3417208,46,115,"N/1000000","10.3",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,8,"Emilia-Romagna",44.49436681,11.3417208,22,137,"N/1000000","4.9",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,8,"Emilia-Romagna",44.49436681,11.3417208,6,143,"N/1000000","1.3",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,8,"Emilia-Romagna",44.49436681,11.3417208,6,149,"N/1000000","1.3",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,8,"Emilia-Romagna",44.49436681,11.3417208,2,151,"N/1000000","0.4",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,8,"Emilia-Romagna",44.49436681,11.3417208,1,152,"N/1000000","0.2",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,8,"Emilia-Romagna",44.49436681,11.3417208,0,152,"N/1000000","0.0",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,8,"Emilia-Romagna",44.49436681,11.3417208,0,152,"N/1000000","0.0",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,8,"Emilia-Romagna",44.49436681,11.3417208,1,153,"N/1000000","0.2",4464119
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,0,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,2,2,"N/1000000","1.7",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,2,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,2,4,"N/1000000","1.7",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,4,"N/1000000","0.0",1206216
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,12,"Lazio",42,12,32,32,"N/1000000","5.6",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,12,"Lazio",42,12,38,70,"N/1000000","6.6",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,12,"Lazio",42,12,73,143,"N/1000000","12.7",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,12,"Lazio",42,12,108,251,"N/1000000","18.8",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,12,"Lazio",42,12,54,305,"N/1000000","9.4",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,12,"Lazio",42,12,87,392,"N/1000000","15.1",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,12,"Lazio",42,12,69,461,"N/1000000","12.0",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,12,"Lazio",41.89277044,12.48366722,48,509,"N/1000000","8.3",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,12,"Lazio",41.89277044,12.48366722,6,515,"N/1000000","1.0",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,12,"Lazio",41.89277044,12.48366722,0,515,"N/1000000","0.0",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,12,"Lazio",41.89277044,12.48366722,2,517,"N/1000000","0.3",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,12,"Lazio",41.89277044,12.48366722,0,517,"N/1000000","0.0",5755700
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,7,"Liguria",44.41149315,8.9326992,3,3,"N/1000000","2.0",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,7,"Liguria",44.41149315,8.9326992,0,3,"N/1000000","0.0",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,7,"Liguria",44.41149315,8.9326992,1,4,"N/1000000","0.7",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,7,"Liguria",44.41149315,8.9326992,1,5,"N/1000000","0.7",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,7,"Liguria",44.41149315,8.9326992,6,11,"N/1000000","3.9",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,7,"Liguria",44.41149315,8.9326992,3,14,"N/1000000","2.0",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,7,"Liguria",44.41149315,8.9326992,0,14,"N/1000000","0.0",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,7,"Liguria",44.41149315,8.9326992,0,14,"N/1000000","0.0",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,9,7,"Liguria",44.41149315,8.9326992,1,15,"N/1000000","0.7",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,10,7,"Liguria",44.41149315,8.9326992,0,15,"N/1000000","0.0",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,11,7,"Liguria",44.41149315,8.9326992,1,16,"N/1000000","0.7",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,12,7,"Liguria",44.41149315,8.9326992,1,17,"N/1000000","0.7",1524826
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,1,3,"Lombardy",45.46679409,9.190347404,65,65,"N/1000000","6.5",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,2,3,"Lombardy",45.46679409,9.190347404,52,117,"N/1000000","5.2",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,3,3,"Lombardy",45.46679409,9.190347404,59,176,"N/1000000","5.9",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,4,3,"Lombardy",45.46679409,9.190347404,76,252,"N/1000000","7.6",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,5,3,"Lombardy",45.46679409,9.190347404,69,321,"N/1000000","6.9",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,6,3,"Lombardy",45.46679409,9.190347404,55,376,"N/1000000","5.5",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,7,3,"Lombardy",45.46679409,9.190347404,20,396,"N/1000000","2.0",10027602
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,8,3,"Lombardy",45.46679409,9.190347404,7,403,"N/1000000","0.7",10027602
