"url_bulletins","year","month","comorbidity","comorbidity_cases","comorbidity_percent"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2","Laringotraccheobronchite",2,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2","Trombocitopenia",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2","Convulsioni",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_25.pdf",2016,"2","Encefalite",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Diarrea",47,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Stomatite",47,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Altra complicanza",17,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Polmonite",28,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Cheratocongiuntivite",52,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Otite",23,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Epatite",12,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Insufficienza respiratoria",9,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Laringotraccheobronchite",3,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Trombocitopenia",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Convulsioni",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_26.pdf",2016,"3","Encefalite",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Diarrea",53,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Stomatite",60,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Altra complicanza",27,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Polmonite",34,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Cheratocongiuntivite",66,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Otite",25,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Epatite",20,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Insufficienza respiratoria",12,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Laringotraccheobronchite",6,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Trombocitopenia",6,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Convulsioni",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_27_def.pdf",2016,"4","Encefalite",0,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Diarrea",64,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Stomatite",75,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Altra complicanza",31,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Polmonite",40,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Cheratocongiuntivite",72,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Otite",30,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Epatite",22,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Insufficienza respiratoria",16,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Laringotraccheobronchite",9,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Trombocitopenia",6,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Convulsioni",1,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_28.pdf",2016,"5","Encefalite",3,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Diarrea",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Stomatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Altra complicanza",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Polmonite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Cheratocongiuntivite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Otite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Epatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Insufficienza respiratoria",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Laringotraccheobronchite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Trombocitopenia",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Convulsioni",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_29.pdf",2016,"6","Encefalite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Diarrea",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Stomatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Altra complicanza",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Polmonite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Cheratocongiuntivite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Otite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Epatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Insufficienza respiratoria",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Laringotraccheobronchite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Trombocitopenia",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Convulsioni",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_30.pdf",2016,"7_8","Encefalite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Diarrea",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Stomatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Altra complicanza",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Polmonite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Cheratocongiuntivite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Otite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Epatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Insufficienza respiratoria",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Laringotraccheobronchite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Trombocitopenia",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Convulsioni",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_31.pdf",2016,"9","Encefalite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Diarrea",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Stomatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Altra complicanza",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Polmonite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Cheratocongiuntivite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Otite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Epatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Insufficienza respiratoria",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Laringotraccheobronchite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Trombocitopenia",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Convulsioni",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_32.pdf",2016,"10","Encefalite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Diarrea",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Stomatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Altra complicanza",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Polmonite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Cheratocongiuntivite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Otite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Epatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Insufficienza respiratoria",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Laringotraccheobronchite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Trombocitopenia",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Convulsioni",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_33.pdf",2016,"11","Encefalite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Diarrea",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Stomatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Altra complicanza",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Polmonite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Cheratocongiuntivite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Otite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Epatite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Insufficienza respiratoria",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Laringotraccheobronchite",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Trombocitopenia",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Convulsioni",NA,NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Encefalite",NA,NA
